ID,TEXT,LABELS,INCLUDED,TRANSLATED
1624,Look at his face he him self doesn’t remebers which war ohh wait war lara ho to yaad aye na ,,1,"Look at his face, he himself doesn't remember which war, oh wait for the war, don't you remember?"
1625,Thank God he didn't shit in his pants in anger lol. Bhai ko koi pani pilao thanda ho jai thora.,"{'id': '1625', 'text': ""Thank God he didn't shit in his pants in anger lol. Bhai ko koi pani pilao thanda ho jai thora."", 'labels': [{'start_index': '0', 'end_index': '95', 'text_fragment': ""Thank God he didn't shit in his pants in anger lol. Bhai ko koi pani pilao thanda ho jai thora."", 'technique': 'Smears'}, {'start_index': '0', 'end_index': '95', 'text_fragment': ""Thank God he didn't shit in his pants in anger lol. Bhai ko koi pani pilao thanda ho jai thora."", 'technique': 'Exaggeration/Minimisation'}, {'start_index': '20', 'end_index': '24', 'text_fragment': 'shit', 'technique': 'Loaded Language'}]}",0,Thank god he didn't take off his pants in anger. Give your brother some water to cool down.
1626,I am a supporter of IK but is ko deekh k mari bhi hasi nikal gai 😂😅Allahhhhh,,1,"I am a supporter of IK, but I also laughed when I saw this"
1627,Yes kyn k ye log bhi fire kardete hain or street crime bohat ziada hogaya hai to saza dena zarori hai,,1,"Yes, why do you people also set fire or street crime will increase, then it is necessary to pay homage"
1628,This ghaleez nasal has got awareness now that you know you are salay nokar to nation not officers. Iss liay tumhain tung kar rahi ye baat.,"{'id': '1628', 'text': 'This ghaleez nasal has got awareness now that you know you are salay nokar to nation not officers. Iss liay tumhain tung kar rahi ye baat.', 'labels': [{'start_index': '0', 'end_index': '138', 'text_fragment': 'This ghaleez nasal has got awareness now that you know you are salay nokar to nation not officers. Iss liay tumhain tung kar rahi ye baat.', 'technique': 'Smears'}, {'start_index': '5', 'end_index': '18', 'text_fragment': 'ghaleez nasal', 'technique': 'Name calling/Labeling'}, {'start_index': '63', 'end_index': '84', 'text_fragment': 'salay nokar to nation', 'technique': 'Name calling/Labeling'}]}",0,This filthy scum has now realized that you know that you are a servant of the nation and not an officer. That's why this is bothering you.
1629,Imagine karo agar Indian backed PM Pakistan ko lead kr raha hota us wakt. They did what they had to do. Or Pakistan wouldn't have made it past 1980. Zara sai se history dakho Pak army nay kya kuch nai keya hamaray leya,"{'id': '1629', 'text': ""Imagine karo agar Indian backed PM Pakistan ko lead kr raha hota us wakt. They did what they had to do. Or Pakistan wouldn't have made it past 1980. Zara sai se history dakho Pak army nay kya kuch nai keya hamaray leya"", 'labels': [{'start_index': '0', 'end_index': '218', 'text_fragment': ""Imagine karo agar Indian backed PM Pakistan ko lead kr raha hota us wakt. They did what they had to do. Or Pakistan wouldn't have made it past 1980. Zara sai se history dakho Pak army nay kya kuch nai keya hamaray leya"", 'technique': 'Flag-waving'}, {'start_index': '74', 'end_index': '218', 'text_fragment': ""They did what they had to do. Or Pakistan wouldn't have made it past 1980. Zara sai se history dakho Pak army nay kya kuch nai keya hamaray leya"", 'technique': 'Exaggeration/Minimisation'}]}",0,"Imagine if an Indian-backed prime minister was leading Pakistan at the same time. They did what they had to do. Otherwise, Pakistan would not have passed through 1980. Just look at the history, Pakistan Army has not done anything for us"
1630,Hamesha se ye hmdardi humay le dobi hai. Is bar hm neutral hai. Corruption k bajaiy wo log defense py focus krty. Imran Khan ko golia marny k bajaiy ye log Pakistan k sath khary hoty. Arshad Sharif ko shaheed krwany k bajaiy ye log Pakistan ko support krty.,"{'id': '1630', 'text': 'Hamesha se ye hmdardi humay le dobi hai. Is bar hm neutral hai. Corruption k bajaiy wo log defense py focus krty. Imran Khan ko golia marny k bajaiy ye log Pakistan k sath khary hoty. Arshad Sharif ko shaheed krwany k bajaiy ye log Pakistan ko support krty.', 'labels': []}",1,"This compassion has always been with us. Kya Bar HM Neutral Chlo. Corruption ke bajai wo log defense pi focus curti. Instead of shooting Imran Khan, you stand with Pakistan. Instead of martyring Arshad Sharif, you people support Pakistan."
1631,Munafiq zayada khatarnaak hai ap k dushmano se. So kindly note that Indian army se itna khtra nahi jitna hame apni army se hai.,"{'id': '1631', 'text': 'Munafiq zayada khatarnaak hai ap k dushmano se. So kindly note that Indian army se itna khtra nahi jitna hame apni army se hai.', 'labels': [{'start_index': '0', 'end_index': '127', 'text_fragment': 'Munafiq zayada khatarnaak hai ap k dushmano se. So kindly note that Indian army se itna khtra nahi jitna hame apni army se hai.', 'technique': 'Smears'}, {'start_index': '0', 'end_index': '127', 'text_fragment': 'Munafiq zayada khatarnaak hai ap k dushmano se. So kindly note that Indian army se itna khtra nahi jitna hame apni army se hai.', 'technique': 'Appeal to fear/prejudice'}]}",0,A hypocrite is more important than your enemy. So please note that we won't win so much Khatra from Indian army but we from our own army.
1632,Hr bndy ki apni opinion hai or yeh uska right bhi hai lekin esi tweet k nechy jo k hmary dushmn mulk ko support karti hai usko kam se kam mat support karo. Hum sab apni army ko support kartay hain tumhain bhi apni army ko support karna chahye rather than you demoralizing and defaming them.,"{'id': '1632', 'text': 'Hr bndy ki apni opinion hai or yeh uska right bhi hai lekin esi tweet k nechy jo k hmary dushmn mulk ko support karti hai usko kam se kam mat support karo. Hum sab apni army ko support kartay hain tumhain bhi apni army ko support karna chahye rather than you demoralizing and defaming them.', 'labels': [{'start_index': '156', 'end_index': '290', 'text_fragment': 'Hum sab apni army ko support kartay hain tumhain bhi apni army ko support karna chahye rather than you demoralizing and defaming them.', 'technique': 'Bandwagon'}]}",0,"HR Bandi has his own opinion or it is fine with us but support such a tweet which supports our enemy country from work to work. We all support our army, you should also support your army instead of demoralizing and defaming them."
1633,Army ne kya kiya tha 1971 mei mujhei batao? Har military operation ke peeche politics ka haat hota hai. In 1971 they fought valiantly but were outnumbered unfortunately. ,"{'id': '1633', 'text': 'Army ne kya kiya tha 1971 mei mujhei batao? Har military operation ke peeche politics ka haat hota hai. In 1971 they fought valiantly but were outnumbered unfortunately. ', 'labels': [{'start_index': '104', 'end_index': '133', 'text_fragment': 'In 1971 they fought valiantly', 'technique': 'Glittering generalities (Virtue)'}, {'start_index': '44', 'end_index': '102', 'text_fragment': 'Har military operation ke peeche politics ka haat hota hai', 'technique': 'Exaggeration/Minimisation'}]}",0,Tell me what did the army do in 1971? Politics is behind every military operation. In 1971 they fought bravely but unfortunately they were outnumbered.
1634,"Kya kia Pak army ne hmary liy? They are property dealers, target killers, mercenaries and the top most corrupt institution of Pakistan. Aur han wo Bajwa kutta kha hai? Kis ko pata hai? Dubai pohanch gya apnay hramzady najaiz aulad ke sath.","{'id': '1634', 'text': 'Kya kia Pak army ne hmary liy? They are property dealers, target killers, mercenaries and the top most corrupt institution of Pakistan. Aur han wo Bajwa kutta kha hai? Kis ko pata hai? Dubai pohanch gya apnay hramzady najaiz aulad ke sath.', 'labels': [{'start_index': '0', 'end_index': '135', 'text_fragment': 'Kya kia Pak army ne hmary liy? They are property dealers, target killers, mercenaries and the top most corrupt institution of Pakistan.', 'technique': 'Smears'}, {'start_index': '136', 'end_index': '239', 'text_fragment': 'Aur han wo Bajwa kutta kha hai? Kis ko pata hai? Dubai pohanch gya apnay hramzady najaiz aulad ke sath.', 'technique': 'Smears'}, {'start_index': '147', 'end_index': '158', 'text_fragment': 'Bajwa kutta', 'technique': 'Name calling/Labeling'}, {'start_index': '209', 'end_index': '230', 'text_fragment': 'hramzady najaiz aulad', 'technique': 'Name calling/Labeling'}, {'start_index': '209', 'end_index': '217', 'text_fragment': 'hramzady', 'technique': 'Loaded Language'}, {'start_index': '218', 'end_index': '224', 'text_fragment': 'najaiz', 'technique': 'Loaded Language'}, {'start_index': '31', 'end_index': '134', 'text_fragment': 'They are property dealers, target killers, mercenaries and the top most corrupt institution of Pakistan', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '31', 'end_index': '134', 'text_fragment': 'They are property dealers, target killers, mercenaries and the top most corrupt institution of Pakistan', 'technique': 'Name calling/Labeling'}]}",0,"Did the Pak Army take us? They are property dealers, target killers, hired killers and the most corrupt organization in Pakistan. Gold Han Wu Bajwa has eaten quota? Who knows? Arrived in Dubai with his Haramzade Naz Olad."
1635,Kia humarey PM ney London maen jurmana dey diya agar haan to khan sb es ko chelange kareen aik international choore kaesey advise dey saktta hai ittney barey uhdey kaleyee,,1,Did our Prime Minister give a fine in London Agar Haan Se Khan Chilinga Crane to SBS How can an international thief advise such a big Ude Kale?
1636,"We stand with Pak Army, Pak Army Zindabad, InshaAllah hm Kashmir ko azad krwaein gy.","{'id': '1636', 'text': 'We stand with Pak Army, Pak Army Zindabad, InshaAllah hm Kashmir ko azad krwaein gy.', 'labels': [{'start_index': '0', 'end_index': '22', 'text_fragment': 'We stand with Pak Army', 'technique': 'Slogans'}, {'start_index': '0', 'end_index': '84', 'text_fragment': 'We stand with Pak Army, Pak Army Zindabad, InshaAllah hm Kashmir ko azad krwaein gy.', 'technique': 'Flag-waving'}, {'start_index': '24', 'end_index': '41', 'text_fragment': 'Pak Army Zindabad', 'technique': 'Slogans'}]}",0,"We stand with Pakistan Army, long live Pakistan Army, God willing we will liberate Kashmir."
1637,RAW kuch bhi nahi kar payi. Aur agar Imran Niazi wapis aya tou aap ke hukmaranon ko aur thappar lagay ge aur aap k Foji kutton ko thudday marray ga. We want Imran Khan back,"{'id': '1637', 'text': 'RAW kuch bhi nahi kar payi. Aur agar Imran Niazi wapis aya tou aap ke hukmaranon ko aur thappar lagay ge aur aap k Foji kutton ko thudday marray ga. We want Imran Khan back', 'labels': [{'start_index': '0', 'end_index': '148', 'text_fragment': 'RAW kuch bhi nahi kar payi. Aur agar Imran Niazi wapis aya tou aap ke hukmaranon ko aur thappar lagay ge aur aap k Foji kutton ko thudday marray ga.', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '149', 'end_index': '172', 'text_fragment': 'We want Imran Khan back', 'technique': 'Slogans'}]}",0,"Ra could do nothing. And if Imran Niazi comes back, your orders will be slapped and your military kits will die of cold. We want Imran Khan back."
1638,"Aur tumhara Army abba, apne logo ko marny wala qatil, porn industry chalany waly beghrt dollars k liy mulk bechny waly.","{'id': '1638', 'text': 'Aur tumhara Army abba, apne logo ko marny wala qatil, porn industry chalany waly beghrt dollars k liy mulk bechny waly.', 'labels': [{'start_index': '0', 'end_index': '119', 'text_fragment': 'Aur tumhara Army abba, apne logo ko marny wala qatil, porn industry chalany waly beghrt dollars k liy mulk bechny waly.', 'technique': 'Smears'}, {'start_index': '0', 'end_index': '119', 'text_fragment': 'Aur tumhara Army abba, apne logo ko marny wala qatil, porn industry chalany waly beghrt dollars k liy mulk bechny waly.', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '0', 'end_index': '119', 'text_fragment': 'Aur tumhara Army abba, apne logo ko marny wala qatil, porn industry chalany waly beghrt dollars k liy mulk bechny waly.', 'technique': 'Flag-waving'}, {'start_index': '12', 'end_index': '21', 'text_fragment': 'Army abba', 'technique': 'Name calling/Labeling'}, {'start_index': '23', 'end_index': '52', 'text_fragment': 'apne logo ko marny wala qatil', 'technique': 'Name calling/Labeling'}, {'start_index': '47', 'end_index': '52', 'text_fragment': 'qatil', 'technique': 'Loaded Language'}, {'start_index': '54', 'end_index': '87', 'text_fragment': 'porn industry chalany waly beghrt', 'technique': 'Name calling/Labeling'}, {'start_index': '54', 'end_index': '58', 'text_fragment': 'porn', 'technique': 'Loaded Language'}]}",0,"And your army father, the fight to kill your logo, the porn industry that is going to sell the country for bad dollars."
1639,"Pakistani qoum un kutto k sath nh hai jo dollars k liy america ko apne maa behny pesh kratay hain, regime change kraya, Arshad Sharif ko shaheed kraya, Imran Khan ko qatal krny ke koshsh ki aur retirement k baad kutty k tarah dubai pohnch gai.","{'id': '1639', 'text': 'Pakistani qoum un kutto k sath nh hai jo dollars k liy america ko apne maa behny pesh kratay hain, regime change kraya, Arshad Sharif ko shaheed kraya, Imran Khan ko qatal krny ke koshsh ki aur retirement k baad kutty k tarah dubai pohnch gai.', 'labels': [{'start_index': '0', 'end_index': '243', 'text_fragment': 'Pakistani qoum un kutto k sath nh hai jo dollars k liy america ko apne maa behny pesh kratay hain, regime change kraya, Arshad Sharif ko shaheed kraya, Imran Khan ko qatal krny ke koshsh ki aur retirement k baad kutty k tarah dubai pohnch gai.', 'technique': 'Smears'}, {'start_index': '137', 'end_index': '144', 'text_fragment': 'shaheed', 'technique': 'Loaded Language'}, {'start_index': '166', 'end_index': '171', 'text_fragment': 'qatal', 'technique': 'Loaded Language'}, {'start_index': '18', 'end_index': '23', 'text_fragment': 'kutto', 'technique': 'Name calling/Labeling'}, {'start_index': '212', 'end_index': '217', 'text_fragment': 'kutty', 'technique': 'Name calling/Labeling'}]}",0,"The nation of Pakistan is not with those cutos who offer America as their mother for dollars, change the government, martyr Arshad Sharif, try to kill Imran Khan and do not talk after retirement."
1640,"Hum nay border par har taraf DHA walay ghar bana diye hain, tumharay tanks enter hi nae ho sakay gay.","{'id': '1640', 'text': 'Hum nay border par har taraf DHA walay ghar bana diye hain, tumharay tanks enter hi nae ho sakay gay.', 'labels': [{'start_index': '0', 'end_index': '101', 'text_fragment': 'Hum nay border par har taraf DHA walay ghar bana diye hain, tumharay tanks enter hi nae ho sakay gay.', 'technique': 'Exaggeration/Minimisation'}]}",0,"No, we have built houses with DHA on every side of the border, your tanks will not be able to enter"
1641,"Bheekh mangne jaaraha hai, All the very best","{'id': '1641', 'text': 'Bheekh mangne jaaraha hai, All the very best', 'labels': []}",0,"Going to beg, very blessed"
1642,Katora hai? ya wo bhi kisine dena hoga? Probably was hoping cricket team could win the cup and could take that along lol. Ab intizaar karna paray ga aik barray katoray ke liay,"{'id': '1642', 'text': 'Katora hai? ya wo bhi kisine dena hoga? Probably was hoping cricket team could win the cup and could take that along lol. Ab intizaar karna paray ga aik barray katoray ke liay', 'labels': [{'start_index': '0', 'end_index': '175', 'text_fragment': 'Katora hai? ya wo bhi kisine dena hoga? Probably was hoping cricket team could win the cup and could take that along lol. Ab intizaar karna paray ga aik barray katoray ke liay', 'technique': 'Presenting Irrelevant Data (Red Herring)'}]}",0,Is there a bowl? Who should give or Wu? Perhaps the hope was that the cricket team could win the cup and take it with them. Now will have to wait a bit longer for the bowl
1643,"Women were harassed and abused under your government on orders of your interior minister. You accused and harassed Imran Khans wife on media, yeah dou takay ki hypocrisy jo hai woh apnay patwar khanay kai liya rakho.","{'id': '1643', 'text': 'Women were harassed and abused under your government on orders of your interior minister. You accused and harassed Imran Khans wife on media, yeah dou takay ki hypocrisy jo hai woh apnay patwar khanay kai liya rakho.', 'labels': [{'start_index': '0', 'end_index': '216', 'text_fragment': 'Women were harassed and abused under your government on orders of your interior minister. You accused and harassed Imran Khans wife on media, yeah dou takay ki hypocrisy jo hai woh apnay patwar khanay kai liya rakho.', 'technique': 'Smears'}, {'start_index': '0', 'end_index': '88', 'text_fragment': 'Women were harassed and abused under your government on orders of your interior minister', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '0', 'end_index': '88', 'text_fragment': 'Women were harassed and abused under your government on orders of your interior minister', 'technique': ""Misrepresentation of Someone's Position (Straw Man)""}, {'start_index': '11', 'end_index': '19', 'text_fragment': 'harassed', 'technique': 'Loaded Language'}, {'start_index': '11', 'end_index': '19', 'text_fragment': 'harassed', 'technique': 'Loaded Language'}, {'start_index': '147', 'end_index': '169', 'text_fragment': 'dou takay ki hypocrisy', 'technique': 'Name calling/Labeling'}, {'start_index': '187', 'end_index': '201', 'text_fragment': 'patwar khanay ', 'technique': 'Name calling/Labeling'}, {'start_index': '24', 'end_index': '30', 'text_fragment': 'abused', 'technique': 'Loaded Language'}]}",0,Women were harassed and abused under your government at the behest of your Ministry of Home Affairs. You accused and harassed Imran Khan's wife on the media.
1644,aby o muchar a rha h khan get ready for the Game.,,1,Abi O Masar Get Ready For RHA Khan Game
1645,We don't have much words to reply you beta and can feel your misery from core of heart. Your father has sacrificed to save the nation and country. Shaheed ki jou mout hae wo qaum ki hayat hae.,"{'id': '1645', 'text': ""We don't have much words to reply you beta and can feel your misery from core of heart. Your father has sacrificed to save the nation and country. Shaheed ki jou mout hae wo qaum ki hayat hae."", 'labels': [{'start_index': '147', 'end_index': '154', 'text_fragment': 'Shaheed', 'technique': 'Loaded Language'}, {'start_index': '147', 'end_index': '154', 'text_fragment': 'Shaheed', 'technique': 'Name calling/Labeling'}, {'start_index': '162', 'end_index': '166', 'text_fragment': 'mout', 'technique': 'Loaded Language'}, {'start_index': '88', 'end_index': '192', 'text_fragment': 'Your father has sacrificed to save the nation and country. Shaheed ki jou mout hae wo qaum ki hayat hae.', 'technique': 'Glittering generalities (Virtue)'}]}",0,Son we don't have many words to answer you and can feel your pain deeply. Your father has sacrificed to save the country. The death of the martyr is the life of the nation.
1646,Unke liyee sirf paisa matter karta hai aur kuch b matter nahi karta. Apnay elaj ke liyee wo bahir chaly jaaty hain what need do they have of local doctors.,"{'id': '1646', 'text': 'Unke liyee sirf paisa matter karta hai aur kuch b matter nahi karta. Apnay elaj ke liyee wo bahir chaly jaaty hain what need do they have of local doctors.', 'labels': [{'start_index': '0', 'end_index': '67', 'text_fragment': 'Unke liyee sirf paisa matter karta hai aur kuch b matter nahi karta', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '0', 'end_index': '155', 'text_fragment': 'Unke liyee sirf paisa matter karta hai aur kuch b matter nahi karta. Apnay elaj ke liyee wo bahir chaly jaaty hain what need do they have of local doctors.', 'technique': 'Smears'}]}",0,"For them, surf money matters and nothing matters. Wu goes abroad for her treatment, why do she need local doctors?"
1647,By no means Urdgan can be a brother to a corrupt person!! Allah se maafi mange,,1,Erdogan cannot be the brother of a corrupt person!! May Allah have mercy on you
1648,"Seedha bolo,"" Do paise"".Brother vrother kuchh ni hota Chhote Reacharge diplomacy me.",,1,"Frankly speaking, ""two paise"" bro bro nothing happens in small recharge diplomacy."
1649,Shame Mr PM shame - Tattay chuknay se kam nahi chalta. You need to perform ,"{'id': '1649', 'text': 'Shame Mr PM shame - Tattay chuknay se kam nahi chalta. You need to perform ', 'labels': [{'start_index': '0', 'end_index': '75', 'text_fragment': 'Shame Mr PM shame - Tattay chuknay se kam nahi chalta. You need to perform ', 'technique': 'Smears'}, {'start_index': '20', 'end_index': '26', 'text_fragment': 'Tattay', 'technique': 'Loaded Language'}, {'start_index': '20', 'end_index': '53', 'text_fragment': 'Tattay chuknay se kam nahi chalta', 'technique': 'Exaggeration/Minimisation'}]}",0,Shame on you Mr. PM. Shame on you. You need to perform.
1650,Koi sharam hai? Look at the state of the country and the economy. Are you Pakistan's savior Mr. Prime minister?,"{'id': '1650', 'text': ""Koi sharam hai? Look at the state of the country and the economy. Are you Pakistan's savior Mr. Prime minister?"", 'labels': [{'start_index': '66', 'end_index': '110', 'text_fragment': ""Are you Pakistan's savior Mr. Prime minister"", 'technique': 'Name calling/Labeling'}, {'start_index': '66', 'end_index': '111', 'text_fragment': ""Are you Pakistan's savior Mr. Prime minister?"", 'technique': 'Doubt'}]}",0,Is there any shame? Look at the state of the country and the economy. Are you the savior of Pakistan Mr. Prime Minister?
1651,Itni explaination toh sirf mian apni biwi ko deta hai. Yeh khulley aam kis ko itni explanation diay ja raha hai?,"{'id': '1651', 'text': 'Itni explaination toh sirf mian apni biwi ko deta hai. Yeh khulley aam kis ko itni explanation diay ja raha hai?', 'labels': []}",1,This is how the serf husband gives his wife such an explanation. Who is being given so much clarity in the open?
1652,"Actually meray aik janny vala student ny  184 score kia, he even had 850 score or something in his FSc.","{'id': '1652', 'text': 'Actually meray aik janny vala student ny  184 score kia, he even had 850 score or something in his FSc.', 'labels': []}",0,Actually a student of mine who scored 184 scored 850 or something in FSC.
1653,MDCAT Sindh uploaded their wrong answer keys on their website so that students apny parents ko bta skein k hmara education system kitna tabah hal hai.,"{'id': '1653', 'text': 'MDCAT Sindh uploaded their wrong answer keys on their website so that students apny parents ko bta skein k hmara education system kitna tabah hal hai.', 'labels': [{'start_index': '0', 'end_index': '150', 'text_fragment': 'MDCAT Sindh uploaded their wrong answer keys on their website so that students apny parents ko bta skein k hmara education system kitna tabah hal hai.', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '136', 'end_index': '141', 'text_fragment': 'tabah', 'technique': 'Loaded Language'}]}",0,MDCAT Sindh has uploaded their wrong answer keys on their website so that students can tell their parents how corrupt our education system is for their children.
1654,Yeh hmara basic right hai,,1,This is our basic right
1655,Bohat bura kia Punjab k students k Sath bhee humhay out of syllabus k mark chahian.,,1,What a big deal with the students of Punjab even beyond the marks of the syllabus.
1656,Mdcat exam is a slap on our education system a remarkable tale of Blunders. Jab mdcat ka exam nahi hota tha to kya Qabil doctor nahi bantay theh kya.,,1,"MD CAT exam is a slap on the face of our education system, a remarkable story of mistakes. Didn't Cain become a doctor when there was no MD CAT exam?"
1657,the students who need to protest is punajb students . uhs ka paper sb sy zyada mushkil tha with 40 out of syllabyus mcqs . do something,,1,The students who need to protest are the students of Punjab. AHS paper was more difficult than SBC which has 40 syllabus MCQs. Do something
1658,Pls apna biased analysis Apnai paas rakhai aap logu ki 1st year ka test nhi hua aur 2nd year mei only elective subjects ka hua hm nai 2nd year ka complete test diya jis mei 6 subjects included hai Apnai faidai Kai liyai dusro ki zindigi barbaad krna koi aap sai seekhai,,1,Please keep your biased analysis to yourself. You guys didn't have first year exam and only elective subjects in second year. We didn't give second year full test which includes 6 subjects. Sekai
1659,Or green booklet hi out hoi thi jis mai questions out of syllabus the,,1,Or the green booklet was out of the syllabus of my questions
1660,So you think k muqabla hi koi ni hai? Unhi marks ko le k repeaters bethy hain jo marks ap Matric or First year me le k bethy hain!,,1,So you think there is no future? The same marks are taken by repeaters as the marks taken in AP matric or first year!
1661,PMC walon ko Khuda pochy students ka future barbaad krdia. Yahan tak ke students ko grace marksbhi nahi diay after giving such bad results.,"{'id': '1661', 'text': 'PMC walon ko Khuda pochy students ka future barbaad krdia. Yahan tak ke students ko grace marksbhi nahi diay after giving such bad results.', 'labels': [{'start_index': '0', 'end_index': '139', 'text_fragment': 'PMC walon ko Khuda pochy students ka future barbaad krdia. Yahan tak ke students ko grace marksbhi nahi diay after giving such bad results.', 'technique': 'Smears'}, {'start_index': '26', 'end_index': '57', 'text_fragment': 'tudents ka future barbaad krdia', 'technique': 'Exaggeration/Minimisation'}]}",0,God asked the PMC people to ruin the future of the students. Even students don't even get grace marks after giving such bad results.
1662,Please biased analysis aap bhi apnay pas rakhou. Alevels ke saray papers huway. Koi grace marks nae milay. Tum Fsc walay saari zindagi bas rotay raha karo bas grace marks ke peechay,"{'id': '1662', 'text': 'Please biased analysis aap bhi apnay pas rakhou. Alevels ke saray papers huway. Koi grace marks nae milay. Tum Fsc walay saari zindagi bas rotay raha karo bas grace marks ke peechay', 'labels': [{'start_index': '0', 'end_index': '181', 'text_fragment': 'Please biased analysis aap bhi apnay pas rakhou. Alevels ke saray papers huway. Koi grace marks nae milay. Tum Fsc walay saari zindagi bas rotay raha karo bas grace marks ke peechay', 'technique': 'Smears'}, {'start_index': '107', 'end_index': '181', 'text_fragment': 'Tum Fsc walay saari zindagi bas rotay raha karo bas grace marks ke peechay', 'technique': 'Exaggeration/Minimisation'}]}",0,Please keep biased analysis to yourself. There are papers at the end of the levels. No signs of grace were found. You FSC's are just hanging around Grace Marks for the rest of your life
1663,"Hamaray pese wapis karo. Chor PMC, Chor Govt. Action Lena chahiye iss par court mai .","{'id': '1663', 'text': 'Hamaray pese wapis karo. Chor PMC, Chor Govt. Action Lena chahiye iss par court mai .', 'labels': [{'start_index': '0', 'end_index': '85', 'text_fragment': 'Hamaray pese wapis karo. Chor PMC, Chor Govt. Action Lena chahiye iss par court mai .', 'technique': 'Smears'}, {'start_index': '25', 'end_index': '33', 'text_fragment': 'Chor PMC', 'technique': 'Name calling/Labeling'}, {'start_index': '35', 'end_index': '44', 'text_fragment': 'Chor Govt', 'technique': 'Name calling/Labeling'}]}",0,"Hamaray pese wapis karo. Thieving PMC, Thieving Govt. Action should be taken, the court said."
1664,"Aram se beeth jao sare,kuch nahii banne wala qasam se,insan par Apne aap koi cheez nahi aati tho doosro kii takleef ka andaza nahi hota, Nothing will happen except waste of time and energy,the damage has been done ",,1,"Rest in peace everyone, nothing has been done, by the slaughter, if nothing happens to a person on his own, then there is no sense of distant pain, there will be nothing but a waste of time and energy, the loss has been done."
1665,Bhai mere college walo ko b pakro aa k. Bc hr saal ek lakh ziada lety hen. Tm log tweets krny joogay e ho bs. Itna pani nae tm logo ma k action le sako.,,1,"Bro come and help my college guy. 100,000 zetta laying hens every year BC. TM Log Tweets Karni Yogyu E Hobs. Take it into action in Pani Nahi TM Logo."
1666,"For those who didn't pass the MDCAT, chill out we all know we live in a mentally sick society idher doctors ko bhi doctors ki zarurat hai","{'id': '1666', 'text': ""For those who didn't pass the MDCAT, chill out we all know we live in a mentally sick society idher doctors ko bhi doctors ki zarurat hai"", 'labels': [{'start_index': '59', 'end_index': '137', 'text_fragment': 'we live in a mentally sick society idher doctors ko bhi doctors ki zarurat hai', 'technique': 'Smears'}, {'start_index': '59', 'end_index': '137', 'text_fragment': 'we live in a mentally sick society idher doctors ko bhi doctors ki zarurat hai', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '72', 'end_index': '93', 'text_fragment': 'mentally sick society', 'technique': 'Name calling/Labeling'}]}",0,"For those who haven't cleared MDCAT, we all know that we live in a mentally ill society idher doctors need doctors too."
1667,Koi b rechecking na karway just fee leny Ka Acha bahana he inka,,1,No re-checking is just a good excuse for charging fees
1668,80 thousand students waste their 6000 rupees jo ke walden ne bari hi mehnat se kamaye is k ilawa academies fees with enough hardwork but due to shit system it all goes to waste. Is this justice? Can we go to any higher authority?,"{'id': '1668', 'text': '80 thousand students waste their 6000 rupees jo ke walden ne bari hi mehnat se kamaye is k ilawa academies fees with enough hardwork but due to shit system it all goes to waste. Is this justice? Can we go to any higher authority?', 'labels': [{'start_index': '0', 'end_index': '176', 'text_fragment': '80 thousand students waste their 6000 rupees jo ke walden ne bari hi mehnat se kamaye is k ilawa academies fees with enough hardwork but due to shit system it all goes to waste', 'technique': 'Smears'}, {'start_index': '0', 'end_index': '194', 'text_fragment': '80 thousand students waste their 6000 rupees jo ke walden ne bari hi mehnat se kamaye is k ilawa academies fees with enough hardwork but due to shit system it all goes to waste. Is this justice?', 'technique': 'Doubt'}, {'start_index': '144', 'end_index': '155', 'text_fragment': 'shit system', 'technique': 'Name calling/Labeling'}, {'start_index': '144', 'end_index': '148', 'text_fragment': 'shit', 'technique': 'Loaded Language'}]}",0,"80,000 students waste their 6000 rupees which their parents hardly earn, apart from the fees of the academies with a lot of hard work, but because of the dirty system, it all goes to waste. Is this fair? Can we go to a higher authority?"
1669,Wo bol ry hmara system eligible hee nae. Itni bary dimagh k liye isko mars pr bhejdo,"{'id': '1669', 'text': 'Wo bol ry hmara system eligible hee nae. Itni bary dimagh k liye isko mars pr bhejdo', 'labels': [{'start_index': '41', 'end_index': '84', 'text_fragment': 'Itni bary dimagh k liye isko mars pr bhejdo', 'technique': 'Exaggeration/Minimisation'}]}",0,Our system is not eligible. Send him on the march for such a big brain
1670,Guys senior journalist Imran riaz Khan Sunday ko 8 bajy space karain gain...plzzz unki space ma sb ayen...aur unse request karain...senior journalist Hain agar awaz uthain to kuch ho sakta hai,,1,"Guys, senior journalist Imran Riaz Khan will have a space on Sunday at 8 o'clock... Please everyone come to his space... and request him."
1671,Reconduct hi best option h.....mam hm din rat jagain hn...kia faida hmari mehnat ka..... Kia hu jna agr ap accountibility kylye bula b ln....koi insaf ni h pak mn,,1,Reconduct hi best option.....mmm let us wake up day and night...what will happen to our hard work.....what will happen if your accountability is bola blanna....no justice pak .
